bag,attempt_index,trigger_robot,trigger_topic,trigger_record_time_ns,robot_0_map_index,robot_1_map_index,robot_0_map_time_ns,robot_1_map_time_ns,map_pair_time_gap_s,candidate_found,legacy_replay_publish,legacy_replay_reject,matcher_error,raw_match_count,filtered_match_count,ransac_inlier_count,ransac_inlier_ratio,feature_residual_median_px,feature_residual_p90_px,legacy_visual_inlier_ratio,legacy_blend_weight,h00,h01,h02,h10,h11,h12,determinant,singular_value_min,singular_value_max,isotropic_scale,anisotropy,orthogonality_error,occupancy_iou,occupancy_overlap,occupancy_chamfer_median_px,warped_occupied_cells,target_occupied_cells,structure_se2_pass,legacy_candidate_gate_accept,legacy_candidate_gate_reasons,estimate_x_0_from_1_m,estimate_y_0_from_1_m,estimate_yaw_0_from_1_deg,reference_x_0_from_1_m,reference_y_0_from_1_m,reference_yaw_0_from_1_deg,translation_error_m,yaw_error_deg,within_0p25m_5deg,within_0p50m_10deg,replay_output_height,replay_output_width,replay_output_sha256,legacy_output_verified_exact,recorded_output_index,recorded_output_time_ns,recorded_output_delay_s,replay_hash_multiplicity,recorded_hash_multiplicity,legacy_candidate_consensus_support,legacy_gated_counterfactual_commit,legacy_gated_counterfactual_reject,legacy_gated_counterfactual_reason,rigid_candidate_found,rigid_input_correspondence_count,rigid_inlier_count,rigid_inlier_ratio,rigid_inlier_residual_median_px,rigid_inlier_residual_p90_px,rigid_source_minor_spread_px,rigid_target_minor_spread_px,rigid_estimator_reject_reason,rigid_h00,rigid_h01,rigid_h02,rigid_h10,rigid_h11,rigid_h12,rigid_occupancy_iou,rigid_occupancy_overlap,rigid_occupancy_chamfer_median_px,rigid_local_gate_accept,rigid_local_gate_reasons,rigid_estimate_x_0_from_1_m,rigid_estimate_y_0_from_1_m,rigid_estimate_yaw_0_from_1_deg,rigid_translation_error_m,rigid_yaw_error_deg,rigid_within_0p25m_5deg,rigid_within_0p50m_10deg,rigid_consensus_support,rigid_gated_counterfactual_commit,rigid_gated_counterfactual_reject,rigid_gated_counterfactual_reason
sense4-1,12,robot_0,/robot_0/predicted_map,1746445820703036892,6,6,1746445820703036892,1746445820678432119,0.024604773,1,1,0,,366,44,44,0.12021857923497267,3.3549041748046875,5.830453872680664,0.36363636363636365,0.36363636363636365,0.020490210503339767,0.003059559967368841,246.37811279296875,-0.003059559967368841,0.020490210503339767,184.08583068847656,0.0004292096336651016,0.02071737516349746,0.02071737516349746,0.020717375163497465,0.0,9.420826852952906e-16,0.0,0.0,169.85275268554688,1590,4885,0,0,scale|low_occupancy_iou|large_occupancy_chamfer|low_spatial_spread,-3.4262985066672242,2.845842428401966,-8.492553354533479,5.056616762956103,-2.8395751627587416,-120.72,10.211945194598737,112.22449745937477,0,0,534,534,6a84c71856aa2582d5d9442d0957224cc3d66e2e99be348b04d47ce5bb4305a2,1,10,1746445825620840519,4.917803627,1,1,0,0,1,scale|low_occupancy_iou|large_occupancy_chamfer|low_spatial_spread,1,177,8,0.04519774011299435,0.6992726577103665,2.2610627530024296,1.171840702733215,0.961336999967304,,0.9674918051561051,0.2529023664495477,-226.89453010003643,-0.2529023664495479,0.967491805156105,-80.19020261965926,0.050836267605633804,0.09903536977491961,132.2395477294922,0,too_few_inliers|low_occupancy_iou|large_occupancy_chamfer|low_spatial_spread,2.353108648185195,-2.755474443541029,-14.649325989580905,2.7048159008710897,106.06772482432739,0,0,0,0,1,too_few_inliers|low_occupancy_iou|large_occupancy_chamfer|low_spatial_spread
sense4-1,13,robot_1,/robot_1/predicted_map,1746445821682024118,6,7,1746445820703036892,1746445821682024118,0.978987226,1,1,0,,464,72,72,0.15517241379310345,2.4310600757598877,4.838255405426025,0.5972222222222222,0.5972222222222222,0.013273811899125576,-0.014018972404301167,351.7842712402344,0.014018972404301167,0.013273811899125576,322.5112609863281,0.00037272566960592525,0.01930610446480401,0.019306104464804012,0.01930610446480401,8.985362526859285e-17,3.151019103554689e-16,0.0,0.0,inf,0,4499,0,0,scale|low_occupancy_iou|large_occupancy_chamfer|low_spatial_spread,-5.429281592694384,3.267632389707519,46.56392795050985,5.056616762956103,-2.8395751627587416,-120.72,12.134745502643824,167.2809787644181,0,0,534,534,18589d0569d87a3e249d0253731a8fc3a89bc44defcb7069fbe52a5cbd62cd1e,1,11,1746445826054730965,4.372706847,1,1,0,0,1,scale|low_occupancy_iou|large_occupancy_chamfer|low_spatial_spread,1,227,10,0.04405286343612335,1.808279050132893,2.475761685343308,36.411680821182465,35.96715352356581,,0.9566441552524803,0.2912592663268733,-73.63394872228446,-0.2912592663268733,0.9566441552524805,67.99170832589746,0.1412908048841266,0.2520560124472105,5.062900066375732,0,too_few_inliers|low_occupancy_iou|large_occupancy_chamfer,0.44541916916505025,-0.02614954530089792,-16.93336150537774,5.401713335040322,103.78368930853055,0,0,0,0,1,too_few_inliers|low_occupancy_iou|large_occupancy_chamfer
sense4-1,14,robot_0,/robot_0/predicted_map,1746445821739540318,7,7,1746445821739540318,1746445821682024118,0.0575162,1,1,0,,465,50,50,0.10752688172043011,2.4637649059295654,4.612107753753662,0.72,0.7,0.0037259901873767376,0.004670523572713137,349.3215637207031,-0.004670523572713137,0.0037259901873767376,330.4740905761719,3.569679331969678e-05,0.005974679348692849,0.005974679348692851,0.005974679348692846,1.451729352100153e-16,1.5700954764574154e-15,0.0,0.0,inf,0,4499,0,0,scale|low_occupancy_iou|large_occupancy_chamfer|low_spatial_spread,-3.0163408808745875,5.929502183749706,-51.418285301850446,5.056616762956103,-2.8395751627587416,-120.72,11.919285323715178,69.29876551205784,0,0,534,534,c46d6b590428968bf758078144ce405b86b9bf6961703eda362d02a57dd33a1e,1,12,1746445826476096999,4.736556681,1,1,0,0,1,scale|low_occupancy_iou|large_occupancy_chamfer|low_spatial_spread,1,226,9,0.03982300884955752,1.4414498362302637,2.219686405338514,3.074355172480909,2.7491917041247254,,0.9808949880577582,0.1945379716229464,-48.77013507918355,-0.19453797162294645,0.9808949880577581,71.18643086849733,0.19066857813110907,0.3251833740831296,4.648600101470947,0,too_few_inliers|low_occupancy_iou|large_occupancy_chamfer|low_spatial_spread,0.5842269894879216,0.4290799048109944,-11.217734450905,5.539528521144383,109.49931636300327,0,0,0,0,1,too_few_inliers|low_occupancy_iou|large_occupancy_chamfer|low_spatial_spread
sense4-1,15,robot_1,/robot_1/predicted_map,1746445822678483588,7,8,1746445821739540318,1746445822678483588,0.93894327,1,1,0,,469,52,52,0.11087420042643924,2.3711998462677,3.877591848373413,0.6730769230769231,0.6730769230769231,0.0002794288157019764,0.0016533567104488611,205.26536560058594,-0.0016533567104488611,0.0002794288157019764,302.34625244140625,2.81166887503089e-06,0.0016768031712252004,0.0016768031712252004,0.0016768031712252008,0.0,1.0990768472511257e-15,0.0,0.0,155.6650390625,2432,4467,0,0,scale|low_occupancy_iou|large_occupancy_chamfer|low_spatial_spread,-1.8763096038118154,3.5603563823258813,-80.40726178728411,5.056616762956103,-2.8395751627587416,-120.72,9.435284404234727,40.30978902662416,0,0,534,534,f008a1045ea2556b0d1c2b28563647d987bb1f7bd7ccdfa50d56cfd7c24f377c,1,13,1746445826891368774,4.212885186,1,1,0,0,1,scale|low_occupancy_iou|large_occupancy_chamfer|low_spatial_spread,1,257,14,0.054474708171206226,1.8071012400215942,2.241084161811304,33.74878378625594,34.41018109380593,,0.8551262397729862,0.5184198241307078,-120.37029922211212,-0.5184198241307075,0.8551262397729859,154.70812657268294,0.08501251937522356,0.15961495410790238,9.550000190734863,0,low_occupancy_iou|large_occupancy_chamfer,0.7894052863597512,0.043178131586920694,-31.226315992219604,5.149695169818926,89.4907348216887,0,0,0,0,1,low_occupancy_iou|large_occupancy_chamfer
sense4-1,16,robot_0,/robot_0/predicted_map,1746445822702912232,8,8,1746445822702912232,1746445822678483588,0.024428644,1,1,0,,502,84,84,0.16733067729083664,2.654592514038086,4.944657802581787,0.5833333333333334,0.5833333333333334,-0.005152426194399595,-0.0025407448410987854,207.49061584472656,0.0025407448410987854,-0.005152426194399595,302.92218017578125,3.300288003630519e-05,0.005744813316053463,0.0057448133160534634,0.0057448133160534634,7.549085499128617e-17,1.5714195479305587e-16,0.0,0.0,inf,0,4467,0,0,scale|low_occupancy_iou|large_occupancy_chamfer|low_spatial_spread,-3.6525110424068994,2.638786957413054,153.75134683666113,5.056616762956103,-2.8395751627587416,-120.72,10.288894918788905,85.5316023494306,0,0,534,534,df98233db5f10b79be874e58258b6c943db649b919c83ce09109aa2bff94cf47,1,14,1746445827293136167,4.590223935,1,1,0,0,1,scale|low_occupancy_iou|large_occupancy_chamfer|low_spatial_spread,1,256,6,0.0234375,2.1931468914965517,2.8835648788385995,1.148977746143795,1.2403704618933353,,-0.26879493694245404,0.9631974262185824,33.90966528502548,-0.9631974262185825,-0.26879493694245415,729.0560640411118,0.035208047553726564,0.06895007835236176,65.74752044677734,0,too_few_inliers|low_inlier_ratio|low_occupancy_iou|large_occupancy_chamfer|low_spatial_spread,3.5683225384787938,-1.168596989130828,-105.5925711628168,2.237674631253032,15.124479651091479,0,0,0,0,1,too_few_inliers|low_inlier_ratio|low_occupancy_iou|large_occupancy_chamfer|low_spatial_spread
sense4-1,17,robot_1,/robot_1/predicted_map,1746445823680950949,8,9,1746445822702912232,1746445823680950949,0.978038717,1,1,0,,545,53,53,0.09724770642201835,3.1467604637145996,5.8011579513549805,0.4716981132075472,0.4716981132075472,0.004784626420587301,-0.05645046383142471,347.356201171875,0.05645046383142471,0.004784626420587301,217.84817504882812,0.0032095475167675702,0.05665286856609797,0.056652868566097976,0.05665286856609796,6.124044624334856e-17,3.140439392448235e-16,0.0,0.0,142.00701904296875,2428,6105,0,0,scale|low_occupancy_iou|large_occupancy_chamfer|low_spatial_spread,-3.0655091151179117,1.6088645666544314,85.15530548853201,5.056616762956103,-2.8395751627587416,-120.72,9.260536960970521,154.1276436975597,0,0,534,534,04c95dec34424fc2c07f3d984bedb1d99c5a3315d0f88ab7f5fe0261340cfd97,1,15,1746445827702985557,4.022034608,1,1,0,0,1,scale|low_occupancy_iou|large_occupancy_chamfer|low_spatial_spread,1,278,9,0.03237410071942446,1.3979062805841798,2.33024993702704,20.861759816846572,21.132980621140607,,0.9698599246147673,0.24366314170641132,-64.04759053189355,-0.24366314170641137,0.969859924614767,32.34133306209256,0.12593608269169917,0.2612691466083151,3.9639501571655273,0,too_few_inliers|low_occupancy_iou|large_occupancy_chamfer,0.4373442432384297,-0.1859581837147783,-14.102843322058357,5.3272283302754415,106.61420749184994,0,0,0,0,1,too_few_inliers|low_occupancy_iou|large_occupancy_chamfer
sense4-1,18,robot_0,/robot_0/predicted_map,1746445823700393218,9,9,1746445823700393218,1746445823680950949,0.019442269,1,1,0,,697,65,65,0.09325681492109039,1.703952670097351,3.135396957397461,0.8923076923076924,0.7,-0.0024682763032615185,-0.01176881231367588,335.9898986816406,0.01176881231367588,-0.0024682763032615185,228.460693359375,0.00014459733118377132,0.012024863042204322,0.012024863042204322,0.01202486304220432,0.0,6.282261584886801e-16,0.0,0.0,133.089111328125,3458,6105,0,0,scale|low_occupancy_iou|large_occupancy_chamfer|low_spatial_spread,-2.6084164415960878,1.7651408250111935,101.84497723544004,5.056616762956103,-2.8395751627587416,-120.72,8.941819912909882,137.43797195065164,0,0,534,534,566dad29852f243496f54325d4d7b1c9c190a277515a68878d7e0550b5f2d20d,1,16,1746445828124654627,4.424261409,1,1,0,0,1,scale|low_occupancy_iou|large_occupancy_chamfer|low_spatial_spread,1,332,15,0.045180722891566265,1.428816693201954,2.2373052187054157,3.092076779194326,3.4797591896442257,,0.9460059929307484,0.32414913441054927,-193.47818196494092,-0.3241491344105494,0.9460059929307486,197.41290941931675,0.05563676228759364,0.11174311926605504,77.21452331542969,0,low_occupancy_iou|large_occupancy_chamfer|low_spatial_spread,2.825654050053585,1.2306737151473612,-18.914033530607878,4.6415644511799306,101.80301728330038,0,0,0,0,1,low_occupancy_iou|large_occupancy_chamfer|low_spatial_spread
sense4-1,19,robot_1,/robot_1/predicted_map,1746445824720373169,9,10,1746445823700393218,1746445824720373169,1.019979951,1,1,0,,570,43,43,0.07543859649122807,3.5730156898498535,5.369906425476074,0.3488372093023256,0.3488372093023256,0.0018831894267350435,0.0003091920807491988,298.2358093261719,-0.0003091920807491988,0.0018831894267350435,407.3380126953125,3.64200215976468e-06,0.001908403039131064,0.001908403039131064,0.0019084030391310638,0.0,3.141580293172831e-16,0.0,0.0,inf,0,6390,0,0,scale|large_feature_residual|low_occupancy_iou|large_occupancy_chamfer|low_spatial_spread,-3.703474064579005,6.591191790002609,-9.323939208467749,5.056616762956103,-2.8395751627587416,-120.72,12.871618259720117,111.39311160544052,0,0,534,534,44e66575b613fc9faec7c1097109f896eea890b76c768d1962b20f3968ae2c28,1,17,1746445828550211185,3.829838016,2,2,0,0,1,scale|large_feature_residual|low_occupancy_iou|large_occupancy_chamfer|low_spatial_spread,1,285,4,0.014035087719298246,1.213740703696998,1.472232162097727,0.8997464832378829,0.5654077183810323,,0.6258378142233986,-0.7799532231410282,388.8874115820884,0.7799532231410283,0.6258378142233988,-281.6457702246438,0.03838628528836299,0.08664563617245005,81.4769287109375,0,too_few_inliers|low_inlier_ratio|low_occupancy_iou|large_occupancy_chamfer|low_spatial_spread,1.2856265269024567,-3.2111010857964035,51.256292756743846,3.7892477976375365,171.97334357065213,0,0,0,0,1,too_few_inliers|low_inlier_ratio|low_occupancy_iou|large_occupancy_chamfer|low_spatial_spread
sense4-1,20,robot_0,/robot_0/predicted_map,1746445824775036856,10,10,1746445824775036856,1746445824720373169,0.054663687,1,1,0,,456,43,43,0.09429824561403509,3.8609843254089355,7.3418965339660645,0.3953488372093023,0.3953488372093023,0.0051832739263772964,0.0010462217032909393,149.8177490234375,-0.0010462217032909393,0.0051832739263772964,238.02496337890625,2.796090844829972e-05,0.005287807527539151,0.005287807527539151,0.005287807527539152,0.0,6.280441552162201e-16,0.0,0.0,110.19710540771484,3835,6390,0,0,scale|large_feature_residual|low_occupancy_iou|large_occupancy_chamfer|low_spatial_spread,-1.9131527101098318,3.688109424145581,-11.411581355489675,5.056616762956103,-2.8395751627587416,-120.72,9.549259268330191,109.30546945841863,0,0,534,534,44e66575b613fc9faec7c1097109f896eea890b76c768d1962b20f3968ae2c28,1,18,1746445828992839385,4.217802529,2,2,0,0,1,scale|large_feature_residual|low_occupancy_iou|large_occupancy_chamfer|low_spatial_spread,1,246,6,0.024390243902439025,1.3848785050709096,2.06062947044434,3.726172114350843,3.822841075817289,,0.9804543849768381,0.1967465348606937,-51.65959836044797,-0.1967465348606937,0.9804543849768381,51.47516835256553,0.12767591437074013,0.24827328728766102,7.099299907684326,0,too_few_inliers|low_inlier_ratio|low_occupancy_iou|large_occupancy_chamfer|low_spatial_spread,0.49923746945370084,0.35103651144938053,-11.346769390387793,5.563246253801607,109.37028142352045,0,0,0,0,1,too_few_inliers|low_inlier_ratio|low_occupancy_iou|large_occupancy_chamfer|low_spatial_spread
sense4-1,21,robot_1,/robot_1/predicted_map,1746445825729082340,10,11,1746445824775036856,1746445825729082340,0.954045484,1,1,0,,530,55,55,0.10377358490566038,3.103827714920044,6.186939716339111,0.45454545454545453,0.45454545454545453,0.011025688610970974,-0.004750831983983517,220.41444396972656,0.004750831983983517,0.011025688610970974,292.49755859375,0.0001441362138861358,0.012005674237048737,0.01200567423704874,0.012005674237048737,7.224598309620804e-17,3.14051250832244e-16,0.0,0.0,inf,0,6267,0,0,scale|low_occupancy_iou|large_occupancy_chamfer|low_spatial_spread,-3.5545591271677996,4.56040438005909,23.3106085558096,5.056616762956103,-2.8395751627587416,-120.72,11.353944136060104,144.0276593697179,0,0,534,534,bb9262e4c2da2d33d1cafc1ae203c3d84c779b04c1b322f925736b45fb0ef760,1,19,1746445829405030702,3.675948362,2,2,0,0,1,scale|low_occupancy_iou|large_occupancy_chamfer|low_spatial_spread,1,269,7,0.026022304832713755,1.6210622029661472,2.3535794595346355,2.2282232460730933,1.9261278284997614,,0.7551017151136894,0.6556076569354304,-98.9951646850397,-0.6556076569354304,0.7551017151136893,281.3732139489742,0.04778617710583153,0.09877232142857142,22.37929916381836,0,too_few_inliers|low_occupancy_iou|large_occupancy_chamfer|low_spatial_spread,1.2509071709523987,1.3410607814897502,-40.96574179428189,5.6534186468907,79.7513090196264,0,0,0,0,1,too_few_inliers|low_occupancy_iou|large_occupancy_chamfer|low_spatial_spread
sense4-1,22,robot_0,/robot_0/predicted_map,1746445825734489443,11,11,1746445825734489443,1746445825729082340,0.005407103,1,1,0,,530,55,55,0.10377358490566038,3.103827714920044,6.186939716339111,0.45454545454545453,0.45454545454545453,0.011025688610970974,-0.004750831983983517,220.41444396972656,0.004750831983983517,0.011025688610970974,292.49755859375,0.0001441362138861358,0.012005674237048737,0.01200567423704874,0.012005674237048737,7.224598309620804e-17,3.14051250832244e-16,0.0,0.0,inf,0,6267,0,0,scale|low_occupancy_iou|large_occupancy_chamfer|low_spatial_spread,-3.556273651993016,4.563280622493268,23.3106085558096,5.056616762956103,-2.8395751627587416,-120.72,11.357119136346222,144.0276593697179,0,0,534,534,bb9262e4c2da2d33d1cafc1ae203c3d84c779b04c1b322f925736b45fb0ef760,1,20,1746445829822497873,4.08800843,2,2,0,0,1,scale|low_occupancy_iou|large_occupancy_chamfer|low_spatial_spread,1,269,7,0.026022304832713755,1.6210622029661472,2.3535794595346355,2.2282232460730933,1.9261278284997614,,0.7551017151136894,0.6556076569354304,-98.9951646850397,-0.6556076569354304,0.7551017151136893,281.3732139489742,0.04778617710583153,0.09877232142857142,22.37929916381836,0,too_few_inliers|low_occupancy_iou|large_occupancy_chamfer|low_spatial_spread,1.2491926461271825,1.3439370239239279,-40.96574179428189,5.65669979948847,79.7513090196264,0,0,0,0,1,too_few_inliers|low_occupancy_iou|large_occupancy_chamfer|low_spatial_spread
sense4-1,23,robot_1,/robot_1/predicted_map,1746445826683113915,11,12,1746445825734489443,1746445826683113915,0.948624472,1,1,0,,499,34,34,0.06813627254509018,5.253645896911621,7.03373384475708,0.35294117647058826,0.35294117647058826,-0.001089689088985324,-0.04412290081381798,326.9934997558594,0.04412290081381798,-0.001089689088985324,210.88009643554688,0.0019480177985366743,0.04413635461313805,0.04413635461313806,0.04413635461313807,7.860746503339143e-17,9.420565255343422e-16,0.0,0.0,149.72415161132812,3233,4973,0,0,scale|large_feature_residual|low_occupancy_iou|large_occupancy_chamfer|low_spatial_spread,-2.858140587585621,1.6511148608760218,91.41472785744965,5.056616762956103,-2.8395751627587416,-120.72,9.0999824618692,147.86822132864205,0,0,534,534,13f533b3720b112f57472f1894a527ed9869eede6e11c96a75d38862111db12f,1,21,1746445830241503108,3.558389193,2,2,0,0,1,scale|large_feature_residual|low_occupancy_iou|large_occupancy_chamfer|low_spatial_spread,1,264,6,0.022727272727272728,1.0319610747036774,1.3587057529273512,1.674140264025076,2.2272319342912588,,0.3802101261847869,-0.9249001351208402,348.2359675295165,0.9249001351208402,0.3802101261847869,59.6423820572104,0.019308442517978523,0.039412829278101746,68.76007080078125,0,too_few_inliers|low_inlier_ratio|low_occupancy_iou|large_occupancy_chamfer|low_spatial_spread,-1.6491433039871608,0.6505853298209255,67.65330103799344,7.559658612621,171.62964814809828,0,0,0,0,1,too_few_inliers|low_inlier_ratio|low_occupancy_iou|large_occupancy_chamfer|low_spatial_spread
sense4-1,24,robot_0,/robot_0/predicted_map,1746445826702117587,12,12,1746445826702117587,1746445826683113915,0.019003672,1,1,0,,499,34,34,0.06813627254509018,5.253645896911621,7.03373384475708,0.35294117647058826,0.35294117647058826,-0.001089689088985324,-0.04412290081381798,326.9934997558594,0.04412290081381798,-0.001089689088985324,210.88009643554688,0.0019480177985366743,0.04413635461313805,0.04413635461313806,0.04413635461313807,7.860746503339143e-17,9.420565255343422e-16,0.0,0.0,149.72415161132812,3233,4973,0,0,scale|large_feature_residual|low_occupancy_iou|large_occupancy_chamfer|low_spatial_spread,-2.8600985066814384,1.6495053127465844,91.41472785744965,5.056616762956103,-2.8395751627587416,-120.72,9.100891394587418,147.86822132864205,0,0,534,534,13f533b3720b112f57472f1894a527ed9869eede6e11c96a75d38862111db12f,1,22,1746445830655777059,3.953659472,2,2,0,0,1,scale|large_feature_residual|low_occupancy_iou|large_occupancy_chamfer|low_spatial_spread,1,264,6,0.022727272727272728,1.0319610747036774,1.3587057529273512,1.674140264025076,2.2272319342912588,,0.3802101261847869,-0.9249001351208402,348.2359675295165,0.9249001351208402,0.3802101261847869,59.6423820572104,0.019308442517978523,0.039412829278101746,68.76007080078125,0,too_few_inliers|low_inlier_ratio|low_occupancy_iou|large_occupancy_chamfer|low_spatial_spread,-1.651101223082978,0.6489757816914885,67.65330103799344,7.560652635338881,171.62964814809828,0,0,0,0,1,too_few_inliers|low_inlier_ratio|low_occupancy_iou|large_occupancy_chamfer|low_spatial_spread
sense4-1,25,robot_1,/robot_1/predicted_map,1746445827691811144,12,13,1746445826702117587,1746445827691811144,0.989693557,1,1,0,,500,44,44,0.088,3.1086549758911133,6.213209629058838,0.4772727272727273,0.4772727272727273,0.01372790802270174,-0.008978319354355335,134.03282165527344,0.008978319354355335,0.01372790802270174,187.32870483398438,0.0002690656771085506,0.01640322154665206,0.01640322154665206,0.016403221546652066,0.0,9.42201605638805e-16,0.0,0.0,151.9925994873047,2056,5740,0,0,scale|low_occupancy_iou|large_occupancy_chamfer|low_spatial_spread,-1.9666265864941137,3.843466637374048,33.185468109441715,5.056616762956103,-2.8395751627587416,-120.72,9.694792150836387,153.90251892334996,0,0,534,534,eeb0461e876f31f53cd468bd66796853c6c1610d1c3afc20494eb54ad1e6fc80,1,23,1746445831079577443,3.387766299,2,2,0,0,1,scale|low_occupancy_iou|large_occupancy_chamfer|low_spatial_spread,1,285,7,0.02456140350877193,1.2771614083870375,1.8732550632928537,4.458376198190378,4.580661429736897,,0.9998531298557627,-0.017138223876351354,-17.364692595764183,0.017138223876351374,0.9998531298557626,-10.71270037716647,0.11852970795568983,0.21930314887274083,6.684999942779541,0,too_few_inliers|low_inlier_ratio|low_occupancy_iou|large_occupancy_chamfer|low_spatial_spread,0.3703530102945488,0.3852240499509646,0.9819959722327022,5.688620036687517,121.69904678614101,0,0,0,0,1,too_few_inliers|low_inlier_ratio|low_occupancy_iou|large_occupancy_chamfer|low_spatial_spread
sense4-1,26,robot_0,/robot_0/predicted_map,1746445827700442363,13,13,1746445827700442363,1746445827691811144,0.008631219,1,1,0,,500,44,44,0.088,3.1086549758911133,6.213209629058838,0.4772727272727273,0.4772727272727273,0.01372790802270174,-0.008978319354355335,134.03282165527344,0.008978319354355335,0.01372790802270174,187.32870483398438,0.0002690656771085506,0.01640322154665206,0.01640322154665206,0.016403221546652066,0.0,9.42201605638805e-16,0.0,0.0,151.9925994873047,2056,5740,0,0,scale|low_occupancy_iou|large_occupancy_chamfer|low_spatial_spread,-1.9743307170632676,3.8472875573041754,33.185468109441715,5.056616762956103,-2.8395751627587416,-120.72,9.703007549402297,153.90251892334996,0,0,534,534,eeb0461e876f31f53cd468bd66796853c6c1610d1c3afc20494eb54ad1e6fc80,1,24,1746445831489739482,3.789297119,2,2,0,0,1,scale|low_occupancy_iou|large_occupancy_chamfer|low_spatial_spread,1,285,7,0.02456140350877193,1.2771614083870375,1.8732550632928537,4.458376198190378,4.580661429736897,,0.9998531298557627,-0.017138223876351354,-17.364692595764183,0.017138223876351374,0.9998531298557626,-10.71270037716647,0.11852970795568983,0.21930314887274083,6.684999942779541,0,too_few_inliers|low_inlier_ratio|low_occupancy_iou|large_occupancy_chamfer|low_spatial_spread,0.36264887972539556,0.3890449698810921,0.9819959722327022,5.6971328271059845,121.69904678614101,0,0,0,0,1,too_few_inliers|low_inlier_ratio|low_occupancy_iou|large_occupancy_chamfer|low_spatial_spread
sense4-1,27,robot_1,/robot_1/predicted_map,1746445828916460498,13,14,1746445827700442363,1746445828916460498,1.216018135,1,1,0,,554,52,52,0.09386281588447654,3.682222366333008,6.682966232299805,0.38461538461538464,0.38461538461538464,1.2452833652496338,0.20982784032821655,-113.07540893554688,-0.20982784032821655,1.2452833652496338,-30.124380111694336,1.5947583823442564,1.2628374330626473,1.2628374330626473,1.2628374330626473,0.0,5.4821759556302605e-18,0.011796662786185488,0.02828433196873837,17.190000534057617,5374,7663,0,0,scale|large_feature_residual|low_occupancy_iou|large_occupancy_chamfer,1.0233788376606638,-0.6373162392403713,-9.564387329926625,5.056616762956103,-2.8395751627587416,-120.72,4.595318544808156,111.15266348398163,0,0,774,775,8253fb3f0dfa684a6608e88814fa319d8b9f85f58080e99338de7227293c1d5e,1,25,1746445832376889280,3.460428782,1,1,0,0,1,scale|large_feature_residual|low_occupancy_iou|large_occupancy_chamfer,1,299,10,0.033444816053511704,1.148658228457382,1.870840097739911,2.716509074234993,2.85956115830144,,0.9558950735763632,0.2937083729014875,-47.428676520650015,-0.2937083729014875,0.955895073576363,89.52937598766951,0.07319884726224783,0.16551852541426176,15.694299697875977,0,too_few_inliers|low_occupancy_iou|large_occupancy_chamfer|low_spatial_spread,0.02711312094795542,0.8931045855403944,-17.080101913612566,6.263290268567769,103.6369489002957,0,0,0,0,1,too_few_inliers|low_occupancy_iou|large_occupancy_chamfer|low_spatial_spread
sense4-1,28,robot_0,/robot_0/predicted_map,1746445828924685021,14,14,1746445828924685021,1746445828916460498,0.008224523,1,1,0,,639,55,55,0.08607198748043818,4.049831390380859,6.603610038757324,0.34545454545454546,0.34545454545454546,1.2557611465454102,0.2077757567167282,-116.4501953125,-0.2077757567167282,1.2557611465454102,-33.74183654785156,1.6201068222522523,1.2728341691879002,1.2728341691879004,1.2728341691879004,8.722448308670928e-17,4.710325091934381e-16,0.011610918877354864,0.027489532131804113,19.100000381469727,5493,7663,0,0,scale|large_feature_residual|low_occupancy_iou|large_occupancy_chamfer,1.077564768338195,-0.6874489668754795,-9.394930478229757,5.056616762956103,-2.8395751627587416,-120.72,4.523770765509644,111.32212033567852,0,0,779,779,5ed1005231fc2ab4f8fdec100641729565db622984c7e031665e1b3b03eef8ad,1,26,1746445833230616920,4.305931899,1,1,0,0,1,scale|large_feature_residual|low_occupancy_iou|large_occupancy_chamfer,1,334,21,0.06287425149700598,1.5354059697136138,2.591604948205852,3.134689245311495,2.895104101699353,,0.9757870969989653,0.2187225213148668,-33.137324742410044,-0.21872252131486639,0.9757870969989652,59.74411034703229,0.07446460683341508,0.1661802261948194,13.784299850463867,0,low_occupancy_iou|large_occupancy_chamfer|low_spatial_spread,-0.08130871130362247,0.7374662071488898,-12.634011608216113,6.26047147913619,108.08303920569215,0,0,0,0,1,low_occupancy_iou|large_occupancy_chamfer|low_spatial_spread
