event_id,base_frame_cluster,seed,target_step,source_step,arm,observed_gate_accepted,observed_gate_score,observed_gate_threshold,observed_translation_error_m,observed_yaw_error_deg,observed_transform_within_thresholds,measured_persistent_hash,measured_path_grid_hash,frontier_candidate_hash,frontier_candidate_count,ranking_radius_m,ranking_radius_cells,source_prediction_included,selected_y,selected_x,selected_distance_cells,route_length_m,route_available,selected_prediction_free_support,selected_oracle_hidden_free_yield,selected_oracle_hidden_occupied,route_oracle_safe,route_oracle_collision_cells,route_oracle_unknown_cells,prediction_persisted,persistent_state_changed_by_ranking
SYN_a3_predicted_raw_P_s11_00200_01,a3_ours_multi_ours_orb|predicted_raw|sync_step_00200,11,200,200,measured_farthest,true,0.588624598650154,0.2,0.10834221726402848,0.07582706426049413,true,fff803a2aa5757de2135fa393c9351be6d04e39c4fa3504af66a346a0773b5e9,fff803a2aa5757de2135fa393c9351be6d04e39c4fa3504af66a346a0773b5e9,3e71478c28e2756d96e2acf97e3f9a03e72b6e632f9a9cd39b790a7231d35b98,1144,1.0,20,true,281,891,452,22.6,true,23,0,1,false,0,1,false,false
SYN_a3_predicted_raw_P_s11_00200_01,a3_ours_multi_ours_orb|predicted_raw|sync_step_00200,11,200,200,predicted_free_ranking,true,0.588624598650154,0.2,0.10834221726402848,0.07582706426049413,true,fff803a2aa5757de2135fa393c9351be6d04e39c4fa3504af66a346a0773b5e9,fff803a2aa5757de2135fa393c9351be6d04e39c4fa3504af66a346a0773b5e9,3e71478c28e2756d96e2acf97e3f9a03e72b6e632f9a9cd39b790a7231d35b98,1144,1.0,20,true,116,271,333,16.650000000000002,true,178,21,4,false,36,1,false,false
SYN_a3_predicted_raw_P_s11_00140_02,a3_ours_multi_ours_orb|predicted_raw|sync_step_00140,11,140,140,measured_farthest,true,0.7513855280618219,0.2,0.0433835206856056,0.058347376143814245,true,7dc2ae91434cee13afd40403f3f6dd137aab8e4b7d5e2ddd04bda73998086b28,7dc2ae91434cee13afd40403f3f6dd137aab8e4b7d5e2ddd04bda73998086b28,52e96b6c7d683afef1fea2774eaf2e3f95e5ecdf8edf28dbe549b1fedd06048c,1098,1.0,20,true,281,891,452,22.6,true,23,0,0,true,0,0,false,false
SYN_a3_predicted_raw_P_s11_00140_02,a3_ours_multi_ours_orb|predicted_raw|sync_step_00140,11,140,140,predicted_free_ranking,true,0.7513855280618219,0.2,0.0433835206856056,0.058347376143814245,true,7dc2ae91434cee13afd40403f3f6dd137aab8e4b7d5e2ddd04bda73998086b28,7dc2ae91434cee13afd40403f3f6dd137aab8e4b7d5e2ddd04bda73998086b28,52e96b6c7d683afef1fea2774eaf2e3f95e5ecdf8edf28dbe549b1fedd06048c,1098,1.0,20,true,405,444,259,12.950000000000001,true,150,5,3,false,7,10,false,false
SYN_a3_predicted_raw_P_s11_00070_03,a3_ours_multi_ours_orb|predicted_raw|sync_step_00070,11,70,70,measured_farthest,true,0.5922806135277847,0.2,0.07475833567844616,0.038335557666869136,true,39067d900bc3ae09ea0e25914cf7210d614db66cedbfd1c75a541ceb7d6744fc,39067d900bc3ae09ea0e25914cf7210d614db66cedbfd1c75a541ceb7d6744fc,a40718378a44da8c5257ff9480d6366dddbbf636b2535c99ad7fb82b019811c5,1220,1.0,20,true,286,868,434,21.700000000000003,true,0,4,3,false,6,8,false,false
SYN_a3_predicted_raw_P_s11_00070_03,a3_ours_multi_ours_orb|predicted_raw|sync_step_00070,11,70,70,predicted_free_ranking,true,0.5922806135277847,0.2,0.07475833567844616,0.038335557666869136,true,39067d900bc3ae09ea0e25914cf7210d614db66cedbfd1c75a541ceb7d6744fc,39067d900bc3ae09ea0e25914cf7210d614db66cedbfd1c75a541ceb7d6744fc,a40718378a44da8c5257ff9480d6366dddbbf636b2535c99ad7fb82b019811c5,1220,1.0,20,true,230,648,230,11.5,true,401,31,29,false,11,0,false,false
SYN_a3_predicted_raw_P_s11_00180_04,a3_ours_multi_ours_orb|predicted_raw|sync_step_00180,11,180,180,measured_farthest,true,0.7707918822124951,0.2,0.030872508650359384,0.179828834702505,true,2c243208b89d4d3df949968be388385f9fb88c1f45e8d39114522cc04f3fe7f6,2c243208b89d4d3df949968be388385f9fb88c1f45e8d39114522cc04f3fe7f6,14ca1ab1cbfbb30ad7ddb55e5d8938678d78199d5c35fad7adc1ed1f95996b26,1104,1.0,20,true,281,891,452,22.6,true,23,0,5,false,0,1,false,false
SYN_a3_predicted_raw_P_s11_00180_04,a3_ours_multi_ours_orb|predicted_raw|sync_step_00180,11,180,180,predicted_free_ranking,true,0.7707918822124951,0.2,0.030872508650359384,0.179828834702505,true,2c243208b89d4d3df949968be388385f9fb88c1f45e8d39114522cc04f3fe7f6,2c243208b89d4d3df949968be388385f9fb88c1f45e8d39114522cc04f3fe7f6,14ca1ab1cbfbb30ad7ddb55e5d8938678d78199d5c35fad7adc1ed1f95996b26,1104,1.0,20,true,120,309,293,14.65,true,183,25,7,true,0,0,false,false
SYN_a3_predicted_raw_P_s11_00260_05,a3_ours_multi_ours_orb|predicted_raw|sync_step_00260,11,260,260,measured_farthest,true,0.8619647105471848,0.2,0.02799874073988974,0.0064848552515570645,true,de60cfd1cc228ba2f283da052bee76e8c635f959fc43c958671c0acbcd82959a,de60cfd1cc228ba2f283da052bee76e8c635f959fc43c958671c0acbcd82959a,df37dfdd8c1246229088617cddafe4c36e454d341cce90c1681c28db9a6cbbab,711,1.0,20,true,342,20,620,31.0,true,6,13,3,false,20,0,false,false
SYN_a3_predicted_raw_P_s11_00260_05,a3_ours_multi_ours_orb|predicted_raw|sync_step_00260,11,260,260,predicted_free_ranking,true,0.8619647105471848,0.2,0.02799874073988974,0.0064848552515570645,true,de60cfd1cc228ba2f283da052bee76e8c635f959fc43c958671c0acbcd82959a,de60cfd1cc228ba2f283da052bee76e8c635f959fc43c958671c0acbcd82959a,df37dfdd8c1246229088617cddafe4c36e454d341cce90c1681c28db9a6cbbab,711,1.0,20,true,293,46,551,27.55,true,123,0,6,false,22,0,false,false
SYN_a3_predicted_raw_P_s11_00120_06,a3_ours_multi_ours_orb|predicted_raw|sync_step_00120,11,120,120,measured_farthest,true,0.6886988291953832,0.2,0.0838169631630685,0.012304705439220243,true,0be7c81a6788480e85e88c68540c3f210652a4fd48daff1a1a73f4b96d4a7279,0be7c81a6788480e85e88c68540c3f210652a4fd48daff1a1a73f4b96d4a7279,b4c73525cd795f49e4bd5306781cc30baf005e5761d3371fbbaa68b2481b754b,1308,1.0,20,true,281,891,452,22.6,true,23,2,3,true,0,0,false,false
SYN_a3_predicted_raw_P_s11_00120_06,a3_ours_multi_ours_orb|predicted_raw|sync_step_00120,11,120,120,predicted_free_ranking,true,0.6886988291953832,0.2,0.0838169631630685,0.012304705439220243,true,0be7c81a6788480e85e88c68540c3f210652a4fd48daff1a1a73f4b96d4a7279,0be7c81a6788480e85e88c68540c3f210652a4fd48daff1a1a73f4b96d4a7279,b4c73525cd795f49e4bd5306781cc30baf005e5761d3371fbbaa68b2481b754b,1308,1.0,20,true,280,325,253,12.65,true,124,13,2,false,0,12,false,false
SYN_a3_predicted_raw_P_s11_00110_07,a3_ours_multi_ours_orb|predicted_raw|sync_step_00110,11,110,110,measured_farthest,true,0.9106534916549033,0.2,0.013410011029570077,0.03443289770990532,true,848cb40cf26f924935c1ba6c337bd52b91d880d28bbfa947f920592a6d2069ab,848cb40cf26f924935c1ba6c337bd52b91d880d28bbfa947f920592a6d2069ab,343597b53b2e0accd383187f12e177735ab3f463eb692a6bc5339b1897632c47,1274,1.0,20,true,281,891,452,22.6,true,19,1,0,false,0,1,false,false
SYN_a3_predicted_raw_P_s11_00110_07,a3_ours_multi_ours_orb|predicted_raw|sync_step_00110,11,110,110,predicted_free_ranking,true,0.9106534916549033,0.2,0.013410011029570077,0.03443289770990532,true,848cb40cf26f924935c1ba6c337bd52b91d880d28bbfa947f920592a6d2069ab,848cb40cf26f924935c1ba6c337bd52b91d880d28bbfa947f920592a6d2069ab,343597b53b2e0accd383187f12e177735ab3f463eb692a6bc5339b1897632c47,1274,1.0,20,true,218,305,243,12.15,true,112,1,1,false,5,1,false,false
SYN_a3_predicted_raw_P_s11_00290_08,a3_ours_multi_ours_orb|predicted_raw|sync_step_00290,11,290,290,measured_farthest,true,0.8663650757747116,0.2,0.01893772151314092,0.0049056960701534535,true,3e49115b13a00da23b3a9fdb57dbdaf75a7316ab0fd6cddf5aca95114d389316,3e49115b13a00da23b3a9fdb57dbdaf75a7316ab0fd6cddf5aca95114d389316,cd715f23968ebfe11c72e12880ff1c94f6a79c97f61fd0f5145c2b5033078329,713,1.0,20,true,224,97,473,23.650000000000002,true,18,10,1,false,3,0,false,false
SYN_a3_predicted_raw_P_s11_00290_08,a3_ours_multi_ours_orb|predicted_raw|sync_step_00290,11,290,290,predicted_free_ranking,true,0.8663650757747116,0.2,0.01893772151314092,0.0049056960701534535,true,3e49115b13a00da23b3a9fdb57dbdaf75a7316ab0fd6cddf5aca95114d389316,3e49115b13a00da23b3a9fdb57dbdaf75a7316ab0fd6cddf5aca95114d389316,cd715f23968ebfe11c72e12880ff1c94f6a79c97f61fd0f5145c2b5033078329,713,1.0,20,true,118,783,367,18.35,true,66,0,0,false,0,6,false,false
SYN_a3_predicted_raw_P_s11_00160_09,a3_ours_multi_ours_orb|predicted_raw|sync_step_00160,11,160,160,measured_farthest,true,0.7437841779074007,0.2,0.06257367693141651,0.0609011902793668,true,06381f49ac2e5ca274c063763a1fb2bc5678470c6567bdaf91cbe84bd5836446,06381f49ac2e5ca274c063763a1fb2bc5678470c6567bdaf91cbe84bd5836446,2faef17105c93f156a2799e54fcb6813079915850801674991bb56464daa74e5,1092,1.0,20,true,282,892,454,22.700000000000003,true,23,0,3,false,0,4,false,false
SYN_a3_predicted_raw_P_s11_00160_09,a3_ours_multi_ours_orb|predicted_raw|sync_step_00160,11,160,160,predicted_free_ranking,true,0.7437841779074007,0.2,0.06257367693141651,0.0609011902793668,true,06381f49ac2e5ca274c063763a1fb2bc5678470c6567bdaf91cbe84bd5836446,06381f49ac2e5ca274c063763a1fb2bc5678470c6567bdaf91cbe84bd5836446,2faef17105c93f156a2799e54fcb6813079915850801674991bb56464daa74e5,1092,1.0,20,true,281,275,304,15.200000000000001,true,312,34,0,false,37,1,false,false
SYN_a3_predicted_raw_P_s11_00060_10,a3_ours_multi_ours_orb|predicted_raw|sync_step_00060,11,60,60,measured_farthest,true,0.6492805755395683,0.2,0.047276621343273595,0.0491577088936026,true,592cf922d32efba202f2dad38a0aaf7cff0f88dafe028ca0b4d87027288edf0f,592cf922d32efba202f2dad38a0aaf7cff0f88dafe028ca0b4d87027288edf0f,fbf380877934477d9fbad2f140365c5b0be3a4d180a2f23f80e42f551131dd11,1315,1.0,20,true,218,782,374,18.7,true,86,24,0,false,0,40,false,false
SYN_a3_predicted_raw_P_s11_00060_10,a3_ours_multi_ours_orb|predicted_raw|sync_step_00060,11,60,60,predicted_free_ranking,true,0.6492805755395683,0.2,0.047276621343273595,0.0491577088936026,true,592cf922d32efba202f2dad38a0aaf7cff0f88dafe028ca0b4d87027288edf0f,592cf922d32efba202f2dad38a0aaf7cff0f88dafe028ca0b4d87027288edf0f,fbf380877934477d9fbad2f140365c5b0be3a4d180a2f23f80e42f551131dd11,1315,1.0,20,true,244,787,353,17.650000000000002,true,243,36,14,false,0,14,false,false
SYN_a3_predicted_raw_P_s23_00290_01,a3_ours_multi_ours_orb|predicted_raw|sync_step_00290,23,290,290,measured_farthest,true,0.8823343135037321,0.2,0.010356073191413833,0.005502178650175438,true,04d8a32b378dd871ba4ec718a7e0fc6729658c31298830e2d784461a304f7c34,04d8a32b378dd871ba4ec718a7e0fc6729658c31298830e2d784461a304f7c34,c97d752c3c5bee02d33d39a3567ec2320b929384fb895abbe6e625cc9f69f21a,710,1.0,20,true,224,98,472,23.6,true,17,0,4,false,0,1,false,false
SYN_a3_predicted_raw_P_s23_00290_01,a3_ours_multi_ours_orb|predicted_raw|sync_step_00290,23,290,290,predicted_free_ranking,true,0.8823343135037321,0.2,0.010356073191413833,0.005502178650175438,true,04d8a32b378dd871ba4ec718a7e0fc6729658c31298830e2d784461a304f7c34,04d8a32b378dd871ba4ec718a7e0fc6729658c31298830e2d784461a304f7c34,c97d752c3c5bee02d33d39a3567ec2320b929384fb895abbe6e625cc9f69f21a,710,1.0,20,true,117,784,371,18.55,true,66,4,0,false,0,2,false,false
SYN_a3_predicted_raw_P_s23_00260_02,a3_ours_multi_ours_orb|predicted_raw|sync_step_00260,23,260,260,measured_farthest,true,0.7554520222045995,0.2,0.04466505462807862,0.015835491658577894,true,dedbe2376d71d95e0a2e36526eb1c6ff23fa7330988a3423625f8111cbb546fe,dedbe2376d71d95e0a2e36526eb1c6ff23fa7330988a3423625f8111cbb546fe,3c826bf5702803cf100aa1ccba71bec88d59399383f34e4f55daf29e705d5d04,691,1.0,20,true,342,14,626,31.3,true,24,3,10,false,47,1,false,false
SYN_a3_predicted_raw_P_s23_00260_02,a3_ours_multi_ours_orb|predicted_raw|sync_step_00260,23,260,260,predicted_free_ranking,true,0.7554520222045995,0.2,0.04466505462807862,0.015835491658577894,true,dedbe2376d71d95e0a2e36526eb1c6ff23fa7330988a3423625f8111cbb546fe,dedbe2376d71d95e0a2e36526eb1c6ff23fa7330988a3423625f8111cbb546fe,3c826bf5702803cf100aa1ccba71bec88d59399383f34e4f55daf29e705d5d04,691,1.0,20,true,293,18,579,28.950000000000003,true,148,0,0,false,45,4,false,false
SYN_a3_predicted_raw_P_s23_00420_03,a3_ours_multi_ours_orb|predicted_raw|sync_step_00420,23,420,420,measured_farthest,true,0.8445789717072351,0.2,0.035518049325935046,0.013902053008138182,true,e175a84ecce76ace5be25e03328d3c4d812364f6c1879fd8ec0723987cfc85b7,e175a84ecce76ace5be25e03328d3c4d812364f6c1879fd8ec0723987cfc85b7,66ec5e33de8486139f2f5e41865ec9817076c2e17489f5f4b54f27ebe7b1afc4,627,1.0,20,true,196,963,577,28.85,true,262,29,1,false,0,15,false,false
SYN_a3_predicted_raw_P_s23_00420_03,a3_ours_multi_ours_orb|predicted_raw|sync_step_00420,23,420,420,predicted_free_ranking,true,0.8445789717072351,0.2,0.035518049325935046,0.013902053008138182,true,e175a84ecce76ace5be25e03328d3c4d812364f6c1879fd8ec0723987cfc85b7,e175a84ecce76ace5be25e03328d3c4d812364f6c1879fd8ec0723987cfc85b7,66ec5e33de8486139f2f5e41865ec9817076c2e17489f5f4b54f27ebe7b1afc4,627,1.0,20,true,196,963,577,28.85,true,262,29,1,false,0,15,false,false
SYN_a3_predicted_raw_P_s23_00250_04,a3_ours_multi_ours_orb|predicted_raw|sync_step_00250,23,250,250,measured_farthest,true,0.5875756311287293,0.2,0.10242103765948098,0.10807154056521995,true,007b2636f6ee5347bebac037f5eb567473b832f8cea2bf5683ac58a029bee469,007b2636f6ee5347bebac037f5eb567473b832f8cea2bf5683ac58a029bee469,e08eb03db0e4b4eef045f4c7cf5af4eb348b279b284b2a9416c715efaf7e94d1,966,1.0,20,true,223,96,473,23.650000000000002,true,58,27,2,false,40,0,false,false
SYN_a3_predicted_raw_P_s23_00250_04,a3_ours_multi_ours_orb|predicted_raw|sync_step_00250,23,250,250,predicted_free_ranking,true,0.5875756311287293,0.2,0.10242103765948098,0.10807154056521995,true,007b2636f6ee5347bebac037f5eb567473b832f8cea2bf5683ac58a029bee469,007b2636f6ee5347bebac037f5eb567473b832f8cea2bf5683ac58a029bee469,e08eb03db0e4b4eef045f4c7cf5af4eb348b279b284b2a9416c715efaf7e94d1,966,1.0,20,true,18,364,350,17.5,true,111,0,0,true,0,0,false,false
SYN_a3_predicted_raw_P_s23_00150_05,a3_ours_multi_ours_orb|predicted_raw|sync_step_00150,23,150,150,measured_farthest,true,0.8207907665912813,0.2,0.03854202573466698,0.019302419359519263,true,1115bd2b385feafe422a18d266d44eadc3eefcb7054105f965bf31f4d9852caa,1115bd2b385feafe422a18d266d44eadc3eefcb7054105f965bf31f4d9852caa,395b161c36bfa35b84a3c67bd049897b5fd17236f381dcc839285c82758179b6,951,1.0,20,true,281,891,452,22.6,true,24,2,0,true,0,0,false,false
SYN_a3_predicted_raw_P_s23_00150_05,a3_ours_multi_ours_orb|predicted_raw|sync_step_00150,23,150,150,predicted_free_ranking,true,0.8207907665912813,0.2,0.03854202573466698,0.019302419359519263,true,1115bd2b385feafe422a18d266d44eadc3eefcb7054105f965bf31f4d9852caa,1115bd2b385feafe422a18d266d44eadc3eefcb7054105f965bf31f4d9852caa,395b161c36bfa35b84a3c67bd049897b5fd17236f381dcc839285c82758179b6,951,1.0,20,true,278,315,261,13.05,true,137,3,1,false,0,5,false,false
SYN_a3_predicted_raw_P_s23_00160_06,a3_ours_multi_ours_orb|predicted_raw|sync_step_00160,23,160,160,measured_farthest,true,0.4762668611009843,0.2,0.14305355411572027,0.05114314792666619,true,f190e9afc3a3abd1c5b4dadce05cfa4003c029169ff3add98f5d1cbc438567cc,f190e9afc3a3abd1c5b4dadce05cfa4003c029169ff3add98f5d1cbc438567cc,f5e169ce94e279687dfc4d7be758c2f4ee21cd57a32e9cbe2febed2a189f3d50,1054,1.0,20,true,281,891,452,22.6,true,23,3,3,true,0,0,false,false
SYN_a3_predicted_raw_P_s23_00160_06,a3_ours_multi_ours_orb|predicted_raw|sync_step_00160,23,160,160,predicted_free_ranking,true,0.4762668611009843,0.2,0.14305355411572027,0.05114314792666619,true,f190e9afc3a3abd1c5b4dadce05cfa4003c029169ff3add98f5d1cbc438567cc,f190e9afc3a3abd1c5b4dadce05cfa4003c029169ff3add98f5d1cbc438567cc,f5e169ce94e279687dfc4d7be758c2f4ee21cd57a32e9cbe2febed2a189f3d50,1054,1.0,20,true,278,273,303,15.15,true,303,26,0,false,0,9,false,false
SYN_a3_predicted_raw_P_s23_00390_07,a3_ours_multi_ours_orb|predicted_raw|sync_step_00390,23,390,390,measured_farthest,true,0.8973326405126872,0.2,0.02218713272842525,0.017192049537612775,true,f083fc8fba155b7668079689d0612280dd7eebe15a0a4fac492ec71cd26ccfdc,f083fc8fba155b7668079689d0612280dd7eebe15a0a4fac492ec71cd26ccfdc,c51e6eb26bbde9c822948b48209651d17ce5f19f5f60833d2c08aee50e9886b2,810,1.0,20,true,379,280,455,22.75,true,54,0,0,false,0,1,false,false
SYN_a3_predicted_raw_P_s23_00390_07,a3_ours_multi_ours_orb|predicted_raw|sync_step_00390,23,390,390,predicted_free_ranking,true,0.8973326405126872,0.2,0.02218713272842525,0.017192049537612775,true,f083fc8fba155b7668079689d0612280dd7eebe15a0a4fac492ec71cd26ccfdc,f083fc8fba155b7668079689d0612280dd7eebe15a0a4fac492ec71cd26ccfdc,c51e6eb26bbde9c822948b48209651d17ce5f19f5f60833d2c08aee50e9886b2,810,1.0,20,true,281,891,452,22.6,true,84,1,0,false,0,1,false,false
SYN_a3_predicted_raw_P_s23_00170_08,a3_ours_multi_ours_orb|predicted_raw|sync_step_00170,23,170,170,measured_farthest,true,0.8216844666756793,0.2,0.03278505982422251,0.05188004497017573,true,9ef54d42324ef1005c6a57cbe86ff540ae63ff094999785a62b9a33e949d3aad,9ef54d42324ef1005c6a57cbe86ff540ae63ff094999785a62b9a33e949d3aad,b1b7bf2b1f86c37c4d659e60de4ab7da7191275c5d0fef515e710609fb48f97d,1250,1.0,20,true,281,891,452,22.6,true,23,0,0,true,0,0,false,false
SYN_a3_predicted_raw_P_s23_00170_08,a3_ours_multi_ours_orb|predicted_raw|sync_step_00170,23,170,170,predicted_free_ranking,true,0.8216844666756793,0.2,0.03278505982422251,0.05188004497017573,true,9ef54d42324ef1005c6a57cbe86ff540ae63ff094999785a62b9a33e949d3aad,9ef54d42324ef1005c6a57cbe86ff540ae63ff094999785a62b9a33e949d3aad,b1b7bf2b1f86c37c4d659e60de4ab7da7191275c5d0fef515e710609fb48f97d,1250,1.0,20,true,273,245,328,16.400000000000002,true,266,42,1,false,33,5,false,false
SYN_a3_predicted_raw_P_s23_00200_09,a3_ours_multi_ours_orb|predicted_raw|sync_step_00200,23,200,200,measured_farthest,true,0.740842670860363,0.2,0.05922198880872003,0.12117469610851117,true,2b44997dbe87a2074ffb6f1274a813fb91447084c8e7d770290a1ba62c46a9d1,2b44997dbe87a2074ffb6f1274a813fb91447084c8e7d770290a1ba62c46a9d1,f2a4d53bbe8cb262092f64190fd0445f61e952cdb6260a377fde0a96ec99cdb5,999,1.0,20,true,281,891,452,22.6,true,29,0,9,false,0,3,false,false
SYN_a3_predicted_raw_P_s23_00200_09,a3_ours_multi_ours_orb|predicted_raw|sync_step_00200,23,200,200,predicted_free_ranking,true,0.740842670860363,0.2,0.05922198880872003,0.12117469610851117,true,2b44997dbe87a2074ffb6f1274a813fb91447084c8e7d770290a1ba62c46a9d1,2b44997dbe87a2074ffb6f1274a813fb91447084c8e7d770290a1ba62c46a9d1,f2a4d53bbe8cb262092f64190fd0445f61e952cdb6260a377fde0a96ec99cdb5,999,1.0,20,true,117,271,332,16.6,true,186,36,7,false,9,31,false,false
SYN_a3_predicted_raw_P_s23_00310_10,a3_ours_multi_ours_orb|predicted_raw|sync_step_00310,23,310,310,measured_farthest,true,0.8239779803266853,0.2,0.036061482775742226,0.030626345001451227,true,0a22b918b61b7d15fb1c074c2fcc8e3157d3549770d6aea685ad3e5858b16efd,0a22b918b61b7d15fb1c074c2fcc8e3157d3549770d6aea685ad3e5858b16efd,0b462df50030cc48276ec5096901335a35c089a7d01b101e477f593596c704bf,850,1.0,20,true,282,891,453,22.650000000000002,true,24,0,0,false,0,1,false,false
SYN_a3_predicted_raw_P_s23_00310_10,a3_ours_multi_ours_orb|predicted_raw|sync_step_00310,23,310,310,predicted_free_ranking,true,0.8239779803266853,0.2,0.036061482775742226,0.030626345001451227,true,0a22b918b61b7d15fb1c074c2fcc8e3157d3549770d6aea685ad3e5858b16efd,0a22b918b61b7d15fb1c074c2fcc8e3157d3549770d6aea685ad3e5858b16efd,0b462df50030cc48276ec5096901335a35c089a7d01b101e477f593596c704bf,850,1.0,20,true,58,325,337,16.85,true,98,0,0,true,0,0,false,false
SYN_a3_predicted_raw_P_s37_00190_01,a3_ours_multi_ours_orb|predicted_raw|sync_step_00190,37,190,190,measured_farthest,true,0.9090848806366048,0.2,0.009898507678480845,0.07812227224926005,true,f123b5f2f104901d1e84f11b1bc9b1dda217af54a439e7c0029999622602c796,f123b5f2f104901d1e84f11b1bc9b1dda217af54a439e7c0029999622602c796,3f3c6c03a722b6ff1af8b6f3f106263c790c2dafc6bf22df959adc11a6341bb0,1077,1.0,20,true,281,891,452,22.6,true,24,0,5,false,0,1,false,false
SYN_a3_predicted_raw_P_s37_00190_01,a3_ours_multi_ours_orb|predicted_raw|sync_step_00190,37,190,190,predicted_free_ranking,true,0.9090848806366048,0.2,0.009898507678480845,0.07812227224926005,true,f123b5f2f104901d1e84f11b1bc9b1dda217af54a439e7c0029999622602c796,f123b5f2f104901d1e84f11b1bc9b1dda217af54a439e7c0029999622602c796,3f3c6c03a722b6ff1af8b6f3f106263c790c2dafc6bf22df959adc11a6341bb0,1077,1.0,20,true,405,445,258,12.9,true,104,1,2,true,0,0,false,false
SYN_a3_predicted_raw_P_s37_00230_02,a3_ours_multi_ours_orb|predicted_raw|sync_step_00230,37,230,230,measured_farthest,true,0.802186216846077,0.2,0.054831571879417514,0.04253260458585828,true,b4a3f2ed1d231091dd0c894e04199b88725ec96339ba70b6f11c54ed2b6bf830,b4a3f2ed1d231091dd0c894e04199b88725ec96339ba70b6f11c54ed2b6bf830,13e964066287c1ebee8c7179feafcc122dcdf032602c7cfc948afd27ae82a983,930,1.0,20,true,224,98,474,23.700000000000003,true,66,7,26,false,3,1,false,false
SYN_a3_predicted_raw_P_s37_00230_02,a3_ours_multi_ours_orb|predicted_raw|sync_step_00230,37,230,230,predicted_free_ranking,true,0.802186216846077,0.2,0.054831571879417514,0.04253260458585828,true,b4a3f2ed1d231091dd0c894e04199b88725ec96339ba70b6f11c54ed2b6bf830,b4a3f2ed1d231091dd0c894e04199b88725ec96339ba70b6f11c54ed2b6bf830,13e964066287c1ebee8c7179feafcc122dcdf032602c7cfc948afd27ae82a983,930,1.0,20,true,18,364,350,17.5,true,291,0,0,true,0,0,false,false
SYN_a3_predicted_raw_P_s37_00130_03,a3_ours_multi_ours_orb|predicted_raw|sync_step_00130,37,130,130,measured_farthest,true,0.6110373897431894,0.2,0.13297779995537162,0.05883805505533246,true,b1d9b3c2995d5181780319e24636769cca88be9ed255bc0d763cbe96b854e7b3,b1d9b3c2995d5181780319e24636769cca88be9ed255bc0d763cbe96b854e7b3,fab8d8ca8e21af7e3c75c44231e4bdc8d21270dd8ca5e4ed204c755ab9541ad5,1120,1.0,20,true,282,892,454,22.700000000000003,true,30,0,6,false,0,8,false,false
SYN_a3_predicted_raw_P_s37_00130_03,a3_ours_multi_ours_orb|predicted_raw|sync_step_00130,37,130,130,predicted_free_ranking,true,0.6110373897431894,0.2,0.13297779995537162,0.05883805505533246,true,b1d9b3c2995d5181780319e24636769cca88be9ed255bc0d763cbe96b854e7b3,b1d9b3c2995d5181780319e24636769cca88be9ed255bc0d763cbe96b854e7b3,fab8d8ca8e21af7e3c75c44231e4bdc8d21270dd8ca5e4ed204c755ab9541ad5,1120,1.0,20,true,217,310,239,11.950000000000001,true,136,10,58,true,0,0,false,false
SYN_a3_predicted_raw_P_s37_00270_04,a3_ours_multi_ours_orb|predicted_raw|sync_step_00270,37,270,270,measured_farthest,true,0.7987085385115674,0.2,0.043282779285981655,0.0106483218825133,true,05924dcabd62a125ab52f2e14ad339de9530c5af3e593c0a9c865a08deffd33c,05924dcabd62a125ab52f2e14ad339de9530c5af3e593c0a9c865a08deffd33c,8239167238d3eee1c0b2d7e1d8b331b78b7cca30c834c8f0d210e14def863853,651,1.0,20,true,223,97,472,23.6,true,32,18,2,false,11,0,false,false
SYN_a3_predicted_raw_P_s37_00270_04,a3_ours_multi_ours_orb|predicted_raw|sync_step_00270,37,270,270,predicted_free_ranking,true,0.7987085385115674,0.2,0.043282779285981655,0.0106483218825133,true,05924dcabd62a125ab52f2e14ad339de9530c5af3e593c0a9c865a08deffd33c,05924dcabd62a125ab52f2e14ad339de9530c5af3e593c0a9c865a08deffd33c,8239167238d3eee1c0b2d7e1d8b331b78b7cca30c834c8f0d210e14def863853,651,1.0,20,true,53,324,343,17.150000000000002,true,91,0,0,true,0,0,false,false
SYN_a3_predicted_raw_P_s37_00070_05,a3_ours_multi_ours_orb|predicted_raw|sync_step_00070,37,70,70,measured_farthest,true,0.6614282122202665,0.2,0.044350272581239795,0.10208399294845094,true,0b103df2af0799e1d77e63530bb3f677b0a689c55e9a5a5f59fc772d655b2e5d,0b103df2af0799e1d77e63530bb3f677b0a689c55e9a5a5f59fc772d655b2e5d,8e0d2b78a01faf39e72e8dc4dc35b3f98c36e639788f70e5eaffbd16619cbc30,1247,1.0,20,true,286,867,433,21.650000000000002,true,0,2,1,false,0,1,false,false
SYN_a3_predicted_raw_P_s37_00070_05,a3_ours_multi_ours_orb|predicted_raw|sync_step_00070,37,70,70,predicted_free_ranking,true,0.6614282122202665,0.2,0.044350272581239795,0.10208399294845094,true,0b103df2af0799e1d77e63530bb3f677b0a689c55e9a5a5f59fc772d655b2e5d,0b103df2af0799e1d77e63530bb3f677b0a689c55e9a5a5f59fc772d655b2e5d,8e0d2b78a01faf39e72e8dc4dc35b3f98c36e639788f70e5eaffbd16619cbc30,1247,1.0,20,true,231,648,229,11.450000000000001,true,393,1,31,true,0,0,false,false
